,time,amplitude
108,2.7642438,0.000327100112188
109,2.78983865,-0.000322874575531
110,2.8154335,0.00032121399435
111,2.84102835,-0.000322370535023
112,2.8666232,0.000326495421315
113,2.89221805,-0.000333623212124
114,2.9178129,0.000343673947487
115,2.94340775,-0.00035646285636
116,2.9690026,0.000371708723686
117,2.99459745,-0.000389056847217
118,3.0201923,0.000408098078047
119,3.04578715,-0.000428396008532
120,3.071382,0.000449520106483
121,3.09697685,-0.00047106303544
122,3.1225717,0.000492660334992
123,3.14816655,-0.000513994431538
124,3.1737614,0.000534779977735
125,3.19935625,-0.000554753438701
126,3.2249511,0.000573648828531
127,3.25054595,-0.000591182068096
128,3.2761408,0.00060705815435
129,3.30173565,-0.000620980080548
130,3.3273305,0.000632676081255
131,3.35292535,-0.00064192851111
132,3.3785202,0.000648582452762
133,3.40411505,-0.000652552898806
134,3.4297099,0.000653818098089
135,3.45530475,-0.000652410009692
136,3.4808996,0.000648422400512
137,3.50649445,-0.000642007316686
138,3.5320893,0.000633368344682
139,3.55768415,-0.000622752025838
140,3.583279,0.000610412285267
141,3.60887385,-0.000596574708905
142,3.6344687,0.000581403372623
143,3.66006355,-0.000564963307306
144,3.6856584,0.000547209347511
145,3.71125325,-0.000527990925638
146,3.7368481,0.000507070170761
147,3.76244295,-0.000484168886097
148,3.7880378,0.000459017711966
149,3.81363265,-0.000431405026244
150,3.8392275,0.000401229036631
151,3.86482235,-0.000368532624323
152,3.8904172,0.000333524057445
153,3.91601205,-0.000296585065082
154,3.9416069,0.000258255846739
155,3.96720175,-0.000219204371557
156,3.9927966,0.000180184489816
157,4.01839145,-0.000141978878348
158,4.0439863,0.00010534650524
159,4.06958115,-7.09840990595e-05
160,4.095176,3.9487832186e-05
161,4.12077085,-1.13212141e-05
162,4.1463657,-1.32124750553e-05
163,4.17196055,3.3998866799e-05
164,4.1975554,-5.11211677295e-05
165,4.22315025,6.48479183648e-05
166,4.2487451,-7.56088269725e-05
167,4.27433995,8.39464239841e-05
168,4.2999348,-9.04616275874e-05
169,4.32552965,9.57718296199e-05
170,4.3511245,-0.000100466752805
171,4.37671935,0.000105071626965
172,4.4023142,-0.000110023315131
173,4.42790905,0.000115639192254
174,4.4535039,-0.000122099006786
175,4.47909875,0.000129450068833
176,4.5046936,-0.000137621560025
177,4.53028845,0.000146474824539
178,4.5558833,-0.000155875280485
179,4.58147815,0.000165748271442
180,4.607073,-0.000176127991233
181,4.63266785,0.000187173076742
182,4.6582627,-0.000199141284018
183,4.68385755,0.000212360027708
184,4.7094524,-0.000227180422664
185,4.73504725,0.000243931823961
186,4.7606421,-0.000262900122254
187,4.78623695,0.000284295716798
188,4.8118318,-0.000308229922282
189,4.83742665,0.000334714349424
190,4.8630215,-0.000363652124136
191,4.88861635,0.000394847588882
192,4.9142112,-0.000428025526718
193,4.93980605,0.000462822821752
194,4.9654009,-0.000498792674966
195,4.99099575,0.000535417000515
196,5.0165906,-0.000572111857298
197,5.04218545,0.000608268802213
198,5.0677803,-0.000643299085915
199,5.09337515,0.000676661199637
200,5.11897,-0.00070789591241
201,5.14456485,0.000736633869188
202,5.1701597,-0.00076258764425
203,5.19575455,0.000785549404658
204,5.2213494,-0.000805370441934
205,5.24694425,0.000821947071066
206,5.2725391,-0.000835217027685
207,5.29813395,0.000845151890514
208,5.3237288,-0.00085176477566
209,5.34932365,0.00085512004063
210,5.3749185,-0.000855343480249
211,5.40051335,0.00085263820459
212,5.4261082,-0.000847288272554
213,5.45170305,0.000839662663453
214,5.4772979,-0.000830216713076
215,5.50289275,0.000819484847302
216,5.5284876,-0.000808070496274
217,5.55408245,0.000796622628787
218,5.5796773,-0.000785803352241
219,5.60527215,0.000776243035972
220,5.630867,-0.00076849102482
221,5.65646185,0.000762977397023
222,5.6820567,-0.000759979723414
223,5.70765155,0.00075961279727
224,5.7332464,-0.00076182683682
225,5.75884125,0.000766404962349
226,5.7844361,-0.000772989226261
227,5.81003095,0.000781111288621
228,5.8356258,-0.000790234366491
229,5.86122065,0.000799819283362
230,5.8868155,-0.000809370059752
231,5.91241035,0.000818484015329
232,5.9380052,-0.000826899349708
233,5.96360005,0.000834511637262
234,5.9891949,-0.00084140268321
235,6.01478975,0.000847844301132
236,6.0403846,-0.000854269038076
237,6.06597945,0.000861248981431
238,6.0915743,-0.000869429855703
239,6.11716915,0.000879458725786
240,6.142764,-0.000891934424692
241,6.16835885,0.00090732314737
242,6.1939537,-0.000925906326585
243,6.21954855,0.000947753827464
244,6.2451434,-0.000972678336235
245,6.27073825,0.00100024630208
246,6.2963331,-0.00102980348803
247,6.32192795,0.00106049871684
248,6.3475228,-0.00109136550823
249,6.37311765,0.0011213894034
250,6.3987125,-0.00114956542716
251,6.42430735,0.001174979253
252,6.4499022,-0.00119684074986
253,6.47549705,0.00121451871332
254,6.5010919,-0.00122758904752
255,6.52668675,0.00123583657503
256,6.5522816,-0.00123927104392
257,6.57787645,0.00123812769148
258,6.6034713,-0.00123281874199
259,6.62906615,0.00122389942462
260,6.654661,-0.00121199930136
261,6.68025585,0.00119773889873
262,6.7058507,-0.00118168915336
263,6.73144555,0.00116432420975
264,6.7570404,-0.00114601223436
265,6.78263525,0.00112704214342
266,6.8082301,-0.00110762857858
267,6.83382495,0.00108794301647
268,6.8594198,-0.00106813291227
269,6.88501465,0.00104831103237
270,6.9106095,-0.00102856912807
271,6.93620435,0.00100896478442
272,6.9617992,-0.000989501472463
273,6.98739405,0.00097012913417
274,7.0129889,-0.000950722045818
275,7.03858375,0.000931082333497
276,7.0641786,-0.000910961084321
277,7.08977345,0.000890066774573
278,7.1153683,-0.000868105203176
279,7.14096315,0.000844809678852
280,7.166558,-0.000819957965964
281,7.19215285,0.000793404666279
282,7.2177477,-0.000765073788021
283,7.24334255,0.000734943255761
284,7.2689374,-0.000703035710303
285,7.29453225,0.000669379108722
286,7.3201271,-0.000634003563739
287,7.34572195,0.000596964179123
288,7.3713168,-0.00055835877827
289,7.39691165,0.000518371747582
290,7.4225065,-0.000477286167126
291,7.44810135,0.000435458611615
292,7.4736962,-0.000393292329161
293,7.49929105,0.000351182308743
294,7.5248859,-0.000309477041799
295,7.55048075,0.000268474194436
296,7.5760756,-0.00022841464086
297,7.60167045,0.000189500084642
298,7.6272653,-0.000151906062246
299,7.65286015,0.000115771551009
300,7.678455,-8.12033185986e-05
301,7.70404985,4.82689796022e-05
302,7.7296447,-1.69873307844e-05
303,7.75523955,-1.26535759009e-05
304,7.7808344,4.06887141126e-05
305,7.80642925,-6.71648687953e-05
306,7.8320241,9.2115691058e-05
307,7.85761895,-0.000115568808754
308,7.8832138,0.000137558401948
309,7.90880865,-0.000158129020693
310,7.9344035,0.000177355131998
311,7.95999835,-0.000195335829133
312,7.9855932,0.000212169304241
313,8.01118805,-0.000227939386371
314,8.0367829,0.000242689178203
315,8.06237775,-0.000256406800717
316,8.0879726,0.000269033101766
317,8.11356745,-0.000280458865914
318,8.1391623,0.000290536828837
319,8.16475715,-0.000299093885589
320,8.190352,0.000305928094661
321,8.21594685,-0.000310826588369
322,8.2415417,0.000313576537356
323,8.26713655,-0.000313972919073
324,8.2927314,0.000311839252584
325,8.31832625,-0.00030702402328
326,8.3439211,0.00029939686449
327,8.36951595,-0.000288851747595
328,8.3951108,0.000275303622675
329,8.42070565,-0.000258710016703
330,8.4463005,0.000239096593696
331,8.47189535,-0.000216572375891
332,8.4974902,0.00019135122644
333,8.52308505,-0.000163753271064
334,8.5486799,0.000134190124092
335,8.57427475,-0.000103146288033
336,8.5998696,7.11458468264e-05
337,8.62546445,-3.87187745926e-05
338,8.6510593,6.37417617686e-06
339,8.67665415,2.54310381488e-05
340,8.702249,-5.63105550453e-05
341,8.72784385,8.59518376998e-05
342,8.7534387,-0.000114125254917
343,8.77903355,0.00014067260777
344,8.8046284,-0.000165484074634
345,8.83022325,0.000188485102199
346,8.8558181,-0.000209605801772
347,8.88141295,0.000228767176142
348,8.9070078,-0.000245888470658
349,8.93260265,0.00026088464312
350,8.9581975,-0.000273693163967
351,8.98379235,0.000284301687244
352,9.0093872,-0.000292753367944
353,9.03498205,0.00029916331171
354,9.0605769,-0.000303711774302
355,9.08617175,0.000306624743362
356,9.1117666,-0.000308165796912
357,9.13736145,0.000308602972139
358,9.1629563,-0.000308181077586
359,9.18855115,0.000307105452532
360,9.214146,-0.000305508529937
361,9.23974085,0.000303433954018
362,9.2653357,-0.000300822766997
363,9.29093055,0.000297501103151
364,9.3165254,-0.000293208281602
365,9.34212025,0.000287628249209
366,9.3677151,-0.000280428520289
367,9.39330995,0.00027131648169
368,9.4189048,-0.000260064194372
369,9.44449965,0.000246521305445
370,9.4700945,-0.000230623963349
371,9.49568935,0.000212375218558
372,9.5212842,-0.000191837859327
373,9.54687905,0.00016913969869
374,9.5724739,-0.000144465263545
375,9.59806875,0.000118065064755
376,9.6236636,-9.02678318024e-05
377,9.64925845,6.14817124517e-05
378,9.6748533,-3.22036108387e-05
379,9.70044815,3.01343933864e-06
380,9.726043,2.54462312833e-05
381,9.75163785,-5.24963116622e-05
382,9.7772327,7.74589452151e-05
383,9.80282755,-9.96884692273e-05
384,9.8284224,0.000118600539491
385,9.85401725,-0.000133703498065
386,9.8796121,0.000144623486583
387,9.90520695,-0.000151135301143
388,9.9308018,0.000153182626254
389,9.95639665,-0.000150874693532
390,9.9819915,0.000144476696106
391,10.00758635,-0.000134380331319
392,10.0331812,0.000121056396477
393,10.05877605,-0.000105017763436
394,10.0843709,8.67783837565e-05
395,10.10996575,-6.68232863727e-05
396,10.1355606,4.5611735992e-05
397,10.16115545,-2.35812319821e-05
398,10.1867503,1.16494327032e-06
399,10.21234515,2.1182216074e-05
400,10.23794,-4.29878836433e-05
401,10.26353485,6.37594152378e-05
402,10.2891297,-8.29936259455e-05
403,10.31472455,0.000100217191973
404,10.3403194,-0.00011500503821
405,10.36591425,0.000127017531255
406,10.3915091,-0.000136036515001
407,10.41710395,0.000141961630555
408,10.4426988,-0.000144827936353
409,10.46829365,0.00014479766031
410,10.4938885,-0.000142126545708
411,10.51948335,0.000137157483877
412,10.5450782,-0.000130274097402
413,10.57067305,0.000121854998921
414,10.5962679,-0.000112254997273
415,10.62186275,0.000101759543552
416,10.6474576,-9.05791689071e-05
417,10.67305245,7.88613990032e-05
418,10.6986473,-6.66848743577e-05
419,10.72424215,5.4085814718e-05
420,10.749837,-4.1065045326e-05
421,10.77543185,2.758903583e-05
422,10.8010267,-1.36088942148e-05
423,10.82662155,-9.53366840091e-07
424,10.8522164,1.61953384477e-05
425,10.87781125,-3.22144865451e-05
426,10.9034061,4.9117691666e-05
427,10.92900095,-6.70009855883e-05
428,10.9545958,8.59455198604e-05
429,10.98019065,-0.000106027655997
430,11.0057855,0.000127289712196
431,11.03138035,-0.000149730082202
432,11.0569752,0.0001732888533
433,11.08257005,-0.000197812362936
434,11.1081649,0.000223055899973
435,11.13375975,-0.000248686708175
436,11.1593546,0.000274288851094
437,11.18494945,-0.000299407660706
438,11.2105443,0.000323597389915
439,11.23613915,-0.000346475903757
440,11.261734,0.000367783167268
441,11.28732885,-0.000387411440751
442,11.3129237,0.000405413843517
443,11.33851855,-0.000421984636646
444,11.3641134,0.000437416214707
445,11.38970825,-0.000452049021237
446,11.4153031,0.000466213360987
447,11.44089795,-0.000480180010376
448,11.4664928,0.000494115497554
449,11.49208765,-0.000508046286912
450,11.5176825,0.00052185169413
451,11.54327735,-0.000535264551284
452,11.5688722,0.000547883758993
453,11.59446705,-0.00055920570179
454,11.6200619,0.000568662740628
455,11.64565675,-0.000575682160548
456,11.6712516,0.000579756972287
457,11.69684645,-0.000580514258059
458,11.7224413,0.000577778993842
459,11.74803615,-0.000571611055169
460,11.773631,0.000562310042482
461,11.79922585,-0.000550389687398
462,11.8248207,0.000536511599865
463,11.85041555,-0.000521403538084
464,11.8760104,0.000505778809178
465,11.90160525,-0.000490262161617
466,11.9272001,0.000475351398708
467,11.95279495,-0.000461409689
468,11.9783898,0.000448674567877
469,12.00398465,-0.000437287934072
470,12.0295795,0.000427324352546
471,12.05517435,-0.000418806516126
472,12.0807692,0.000411726072711
473,12.10636405,-0.000406058057206
474,12.1319589,0.00040176560449
475,12.15755375,-0.000398807194041
476,12.1831486,0.000397128394097
477,12.20874345,-0.000396641110416
478,12.2343383,0.000397212274245
479,12.25993315,-0.000398657687013
480,12.285528,0.00040074756892
481,12.31112285,-0.000403228366356
482,12.3367177,0.000405850893521
483,12.36231255,-0.000408400239065
484,12.3879074,0.000410721466423
485,12.41350225,-0.000412745732715
486,12.4390971,0.000414510687595
487,12.46469195,-0.000416165982177
488,12.4902868,0.000417966280248
489,12.51588165,-0.000420237220138
490,12.5414765,0.000423320536969
491,12.56707135,-0.000427519319201
492,12.5926662,0.000433053035596
493,12.61826105,-0.000440035609211
494,12.6438559,0.000448469648442
495,12.66945075,-0.000458256506746
496,12.6950456,0.000469208516988
497,12.72064045,-0.000481050819198
498,12.7462353,0.000493442731857
499,12.77183015,-0.00050600425916
500,12.797425,0.000518346079564
501,12.82301985,-0.000530122393121
502,12.8486147,0.000541058697437
503,12.87420955,-0.000550969223607
504,12.8998044,0.000559780530129
505,12.92539925,-0.000567522006087
506,12.9509941,0.000574322703487
507,12.97658895,-0.000580401735781
508,13.0021838,0.000586028101525
509,13.02777865,-0.000591494130727
510,13.0533735,0.000597068100031
511,13.07896835,-0.000602937293925
512,13.1045632,0.000609179130367
513,13.13015805,-0.000615722437874
514,13.1557529,0.000622337496974
515,13.18134775,-0.000628657746431
516,13.2069426,0.000634196664741
517,13.23253745,-0.000638401344024
518,13.2581323,0.000640712330192
519,13.28372715,-0.000640612981649
520,13.309322,0.000637698263836
521,13.33491685,-0.000631713569716
522,13.3605117,0.000622570818632
523,13.38610655,-0.000610365843405
524,13.4117014,0.000595360418558
525,13.43729625,-0.000577961631193
526,13.4628911,0.000558702315709
527,13.48848595,-0.000538191742671
528,13.5140808,0.00051706732244
529,13.53967565,-0.000495934596166
530,13.5652705,0.000475299127499
531,13.59086535,-0.000455521670905
532,13.6164602,0.000436782449496
533,13.64205505,-0.00041907653003
534,13.6676499,0.000402238343408
535,13.69324475,-0.000385974142379
536,13.7188396,0.000369922488031
537,13.74443445,-0.000353712004934
538,13.7700293,0.000337011330425
539,13.79562415,-0.000319583612556
540,13.821219,0.000301306415121
541,13.84681385,-0.000282180170736
542,13.8724087,0.000262327897045
543,13.89800355,-0.00024196208064
544,13.9235984,0.000221360308765
545,13.94919325,-0.000200835880617
546,13.9747881,0.000180696380447
547,14.00038295,-0.000161228444209
548,14.0259778,0.000142681180655
549,14.05157265,-0.000125255745818
550,14.0771675,0.000109124152614
551,14.10276235,-9.44466267695e-05
552,14.1283572,8.13974148392e-05
553,14.15395205,-7.02054009039e-05
554,14.1795469,6.11781284716e-05
555,14.20514175,-5.47127432172e-05
556,14.2307366,5.12938315367e-05
557,14.25633145,-5.145081055e-05
558,14.2819263,5.56949118192e-05
559,14.30752115,-6.44555353235e-05
560,14.333116,7.80102641805e-05
561,14.35871085,-9.64454810335e-05
562,14.3843057,0.00011964304865
563,14.40990055,-0.000147272040325
564,14.4354954,0.000178814251462
565,14.46109025,-0.000213594038059
566,14.4866851,0.000250803639412
567,14.51227995,-0.000289548420779
568,14.5378748,0.000328875132357
569,14.56346965,-0.000367804768829
570,14.5890645,0.000405374942552
571,14.61465935,-0.000440651648062
572,14.6402542,0.000472749851677
573,14.66584905,-0.000500857062135
574,14.6914439,0.000524242023023
575,14.71703875,-0.000542283372586
576,14.7426336,0.000554494953901
577,14.76822845,-0.000560541418753
578,14.7938233,0.000560262839734
579,14.81941815,-0.000553685954374
580,14.845013,0.000541024768733
581,14.87060785,-0.00052268444724
582,14.8962027,0.000499249656701
583,14.92179755,-0.00047145640571
584,14.9473924,0.000440155434481
585,14.97298725,-0.00040626203229
586,14.9985821,0.000370712891174
587,15.02417695,-0.000334440513757
588,15.0497718,0.000298353389943
589,15.07536665,-0.000263334324499
590,15.1009615,0.000230241227548
591,15.12655635,-0.000199891028285
592,15.1521512,0.000173040164998
593,15.17774605,-0.000150347041938
594,15.2033409,0.00013232528772
595,15.22893575,-0.000119306976453
596,15.2545306,0.000111409594484
597,15.28012545,-0.000108525101022
598,15.3057203,0.000110330234285
599,15.33131515,-0.00011631074426
600,15.35691,0.000125805899108
601,15.38250485,-0.000138051047436
602,15.4080997,0.000152228384477
603,15.43369455,-0.000167528667685
604,15.4592894,0.000183198062015
605,15.48488425,-0.000198594728979
606,15.5104791,0.000213229140538
607,15.53607395,-0.000226768165487
608,15.5616688,0.000239044129548
609,15.58726365,-0.000250032062887
610,15.6128585,0.000259808122418
611,15.63845335,-0.000268530011993
612,15.6640482,0.000276390158782
613,15.68964305,-0.000283572324997
614,15.7152379,0.000290235025588
615,15.74083275,-0.000296475653284
616,15.7664276,0.000302319500345
617,15.79202245,-0.000307729816129
618,15.8176173,0.000312601230482
619,15.84321215,-0.000316782468712
620,15.868807,0.000320103381998
621,15.89440185,-0.00032238775676
622,15.9199967,0.000323485487889
623,15.94559155,-0.000323292456174
624,15.9711864,0.00032176580264
625,15.99678125,-0.000318951884548
626,16.0223761,0.000314992455933
627,16.04797095,-0.000310123331142
628,16.0735658,0.00030466048237
629,16.09916065,-0.00029895353361
630,16.1247555,0.000293338396976
631,16.15035035,-0.000288086819311
632,16.1759452,0.000283355601873
633,16.20154005,-0.000279167859313
634,16.2271349,0.00027541189179
635,16.25272975,-0.000271854268351
636,16.2783246,0.000268183631889
637,16.30391945,-0.000264054760728
638,16.3295143,0.000259124173676
639,16.35510915,-0.000253096185198
640,16.380704,0.000245755632799
641,16.40629885,-0.000236985632427
642,16.4318937,0.000226794460743
643,16.45748855,-0.000215329029927
644,16.4830834,0.000202872955997
645,16.50867825,-0.000189845405798
646,16.5342731,0.000176770549952
647,16.55986795,-0.000164231326098
648,16.5854628,0.000152830779382
649,16.61105765,-0.000143133875766
650,16.6366525,0.000135615513487
651,16.66224735,-0.000130631907636
652,16.6878422,0.000128384081909
653,16.71343705,-0.000128901318876
654,16.7390319,0.000132046880701
655,16.76462675,-0.000137517365495
656,16.7902216,0.000144867251191
657,16.81581645,-0.000153549563232
658,16.8414113,0.000162955483023
659,16.86700615,-0.000172476332017
660,16.892601,0.000181550619916
661,16.91819585,-0.00018969403167
662,16.9437907,0.000196537097294
663,16.96938555,-0.000201837430452
664,16.9949804,0.000205489135634
665,17.02057525,-0.000207532533787
666,17.0461701,0.00020812798086
667,17.07176495,-0.00020753261759
668,17.0973598,0.000206063901975
669,17.12295465,-0.000204032887111
670,17.1485495,0.000201705826561
671,17.17414435,-0.000199273383066
672,17.1997392,0.000196831785623
673,17.22533405,-0.000194410469864
674,17.2509289,0.000191997469911
675,17.27652375,-0.000189566725705
676,17.3021186,0.000187120708789
677,17.32771345,-0.000184705946994
678,17.3533083,0.000182415672708
679,17.37890315,-0.000180397509894
680,17.404498,0.000178846057795
681,17.43009285,-0.000177999675196
682,17.4556877,0.000178144988149
683,17.48128255,-0.000179604094464
684,17.5068774,0.000182723942363
685,17.53247225,-0.000187863274471
686,17.5580671,0.000195361422925
687,17.58366195,-0.000205509094941
688,17.6092568,0.000218512666385
689,17.63485165,-0.000234453740316
690,17.6604465,0.000253270028657
691,17.68604135,-0.000274744443845
692,17.7116362,0.000298508935485
693,17.73723105,-0.000324073437412
694,17.7628259,0.000350850856738
695,17.78842075,-0.000378189989807
696,17.8140156,0.00040542491417
697,17.83961045,-0.000431911078631
698,17.8652053,0.000457067170538
699,17.89080015,-0.000480423275263
700,17.916395,0.000501638717439
701,17.94198985,-0.000520510064871
702,17.9675847,0.000536968315539
703,17.99317955,-0.000551047046403
704,18.0187744,0.000562865502437
705,18.04436925,-0.000572620093376
706,18.0699641,0.000580562442827
707,18.09555895,-0.00058699885419
708,18.1211538,0.000592282487069
709,18.14674865,-0.000596788853891
710,18.1723435,0.000600908752118
711,18.19793835,-0.00060502880786
712,18.2235332,0.000609501736755
713,18.24912805,-0.000614625965412
714,18.2747229,0.000620612211683
715,18.30031775,-0.000627558745288
716,18.3259126,0.000635440651484
717,18.35150745,-0.000644096305776
718,18.3771023,0.000653239060116
719,18.40269715,-0.000662472602135
720,18.428292,0.000671306238694
721,18.45388685,-0.000679200114921
722,18.4794817,0.0006856029105
723,18.50507655,-0.000689993647353
724,18.5306714,0.000691934418039
725,18.55626625,-0.000691085507768
726,18.5818611,0.000687225720787
727,18.60745595,-0.00068027398881
728,18.6330508,0.000670274863382
729,18.65864565,-0.000657403783793
730,18.6842405,0.000641962381302
731,18.70983535,-0.000624342563986
732,18.7354302,0.000605010093007
733,18.76102505,-0.000584459961567
734,18.7866199,0.000563159217578
735,18.81221475,-0.000541520261985
736,18.8378096,0.000519860513594
737,18.86340445,-0.000498384539889
738,18.8889993,0.000477202434912
739,18.91459415,-0.000456349401738
740,18.940189,0.000435834087319
741,18.96578385,-0.000415688437697
742,18.9913787,0.000395994183655
743,19.01697355,-0.00037690413306
744,19.0425684,0.000358633993718
745,19.06816325,-0.00034143750559
746,19.0937581,0.000325583674412
747,19.11935295,-0.000311329199677
748,19.1449478,0.000298900002486
749,19.17054265,-0.000288478143068
750,19.1961375,0.000280191870418
751,19.22173235,-0.000274106667023
752,19.2473272,0.000270218114031
753,19.27292205,-0.000268453109673
754,19.2985169,0.000268664903249
755,19.32411175,-0.000270633918223
756,19.3497066,0.00027407264355
757,19.37530145,-0.000278624846554
758,19.4008963,0.000283886157275
759,19.42649115,-0.000289426372273
760,19.452086,0.000294804823742
761,19.47768085,-0.000299599732044
762,19.5032757,0.000303416060927
763,19.52887055,-0.00030588527419
764,19.5544654,0.00030667842702
765,19.58006025,-0.000305507123027
766,19.6056551,0.000302142937067
767,19.63124995,-0.00029644498563
768,19.6568448,0.000288365403129
769,19.68243965,-0.000277971079537
770,19.7080345,0.000265450559086
771,19.73362935,-0.000251093333247
772,19.7592242,0.000235284231856
773,19.78481905,-0.000218474900874
774,19.8104139,0.000201153704878
775,19.83600875,-0.000183838856727
776,19.8616036,0.000167041924565
777,19.88719845,-0.000151246984826
778,19.9127933,0.000136903821339
779,19.93838815,-0.000124383862134
780,19.963983,0.000113958731091
781,19.98957785,-0.000105774497721
782,20.0151727,9.98082451546e-05
783,20.04076755,-9.58751024632e-05
784,20.0663624,9.36363577867e-05
785,20.09195725,-9.26260404966e-05
786,20.1175521,9.23284734547e-05
787,20.14314695,-9.22303522458e-05
788,20.1687418,9.18848742788e-05
789,20.19433665,-9.09790654852e-05
790,20.2199315,8.9343326984e-05
791,20.24552635,-8.69698906041e-05
792,20.2711212,8.40036853526e-05
793,20.29671605,-8.06853280934e-05
794,20.3223109,7.73251435286e-05
795,20.34790575,-7.42480836387e-05
796,20.3735006,7.17297657418e-05
797,20.39909545,-6.9980704596e-05
798,20.4246903,6.90992711909e-05
799,20.45028515,-6.90460442743e-05
800,20.47588,6.96669947549e-05
801,20.50147485,-7.0689694534e-05
802,20.5270697,7.17669972532e-05
803,20.55266455,-7.25458805306e-05
804,20.5782594,7.26851176714e-05
805,20.60385425,-7.18979281987e-05
806,20.6294491,6.99692637084e-05
807,20.65504395,-6.672406193e-05
808,20.6806388,6.20348704593e-05
809,20.70623365,-5.58089848832e-05
810,20.7318285,4.79775775708e-05
811,20.75742335,-3.85366335277e-05
812,20.7830182,2.75493920177e-05
813,20.80861305,-1.51524898971e-05
814,20.8342079,1.57242717835e-06
815,20.85980275,1.29081739833e-05
816,20.8853976,-2.79500360458e-05
817,20.91099245,4.31556391793e-05
818,20.9365873,-5.80987759198e-05
819,20.96218215,7.23050393309e-05
820,20.987777,-8.52613461007e-05
821,21.01337185,9.64530886122e-05
822,21.0389667,-0.000105369452155
823,21.06456155,0.000111556110074
824,21.0901564,-0.000114658069255
825,21.11575125,0.000114427576805
826,21.1413461,-0.000110763954026
827,21.16694095,0.000103712884657
828,21.1925358,-9.34506757662e-05
829,21.21813065,8.02851395119e-05
830,21.2437255,-6.46133279436e-05
831,21.26932035,4.68910375849e-05
832,21.2949152,-2.76106257662e-05
833,21.32051005,7.26622376351e-06
834,21.3461049,1.36458243666e-05
